index,loan_amnt,purpose,human_response,prompt,method,model,llm_prediction,llm_delegate,reasoning_tokens,trace,timestamp
11752,6000.0,carace,0,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $6,000 for carace. They have been employed for < 1 year, a debt-to-income ratio of 1.2%, and a credit score of 528.",cot,gpt-5-nano-2025-08-07,0,,448,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $6,000 for carace. They have been employed for < 1 year, a debt-to-income ratio of 1.2%, and a credit score of 528.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:27:08
8726,10000.0,credit_card,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $10,000 for credit_card. They have been employed for 2 years, a debt-to-income ratio of 10.0%, and a credit score of 670.",cot,gpt-5-nano-2025-08-07,1,,448,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $10,000 for credit_card. They have been employed for 2 years, a debt-to-income ratio of 10.0%, and a credit score of 670.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
12098,7000.0,Vitor,0,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $7,000 for Vitor. They have been employed for < 1 year, a debt-to-income ratio of 1.1%, and a credit score of 0.",cot,gpt-5-nano-2025-08-07,0,,384,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $7,000 for Vitor. They have been employed for < 1 year, a debt-to-income ratio of 1.1%, and a credit score of 0.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:27:08
5019,2000.0,other,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $2,000 for other. They have been employed for 3 years, a debt-to-income ratio of 24.4%, and a credit score of 705.",cot,gpt-5-nano-2025-08-07,1,,256,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $2,000 for other. They have been employed for 3 years, a debt-to-income ratio of 24.4%, and a credit score of 705.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
4116,22500.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $22,500 for debt_consolidation. They have been employed for 10+ years, a debt-to-income ratio of 9.8%, and a credit score of 665.",cot,gpt-5-nano-2025-08-07,1,,576,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $22,500 for debt_consolidation. They have been employed for 10+ years, a debt-to-income ratio of 9.8%, and a credit score of 665.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
5377,14950.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $14,950 for debt_consolidation. They have been employed for 7 years, a debt-to-income ratio of 19.8%, and a credit score of 665.",cot,gpt-5-nano-2025-08-07,1,,320,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $14,950 for debt_consolidation. They have been employed for 7 years, a debt-to-income ratio of 19.8%, and a credit score of 665.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
1570,12000.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $12,000 for debt_consolidation. They have been employed for 10+ years, a debt-to-income ratio of 6.4%, and a credit score of 745.",cot,gpt-5-nano-2025-08-07,1,,256,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $12,000 for debt_consolidation. They have been employed for 10+ years, a debt-to-income ratio of 6.4%, and a credit score of 745.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
6070,13300.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $13,300 for debt_consolidation. They have been employed for 2 years, a debt-to-income ratio of 17.6%, and a credit score of 690.",cot,gpt-5-nano-2025-08-07,1,,256,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $13,300 for debt_consolidation. They have been employed for 2 years, a debt-to-income ratio of 17.6%, and a credit score of 690.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
6388,3600.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $3,600 for debt_consolidation. They have been employed for 10+ years, a debt-to-income ratio of 18.3%, and a credit score of 660.",cot,gpt-5-nano-2025-08-07,1,,256,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $3,600 for debt_consolidation. They have been employed for 10+ years, a debt-to-income ratio of 18.3%, and a credit score of 660.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
8816,18475.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $18,475 for debt_consolidation. They have been employed for 5 years, a debt-to-income ratio of 27.9%, and a credit score of 670.",cot,gpt-5-nano-2025-08-07,1,,512,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $18,475 for debt_consolidation. They have been employed for 5 years, a debt-to-income ratio of 27.9%, and a credit score of 670.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
9147,20000.0,home_improvement,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $20,000 for home_improvement. They have been employed for < 1 year, a debt-to-income ratio of 29.2%, and a credit score of 715.",cot,gpt-5-nano-2025-08-07,1,,768,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $20,000 for home_improvement. They have been employed for < 1 year, a debt-to-income ratio of 29.2%, and a credit score of 715.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
17984,3500.0,Heather_K_Litz,0,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $3,500 for Heather_K_Litz. They have been employed for < 1 year, a debt-to-income ratio of 4.8%, and a credit score of 604.",cot,gpt-5-nano-2025-08-07,0,,512,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $3,500 for Heather_K_Litz. They have been employed for < 1 year, a debt-to-income ratio of 4.8%, and a credit score of 604.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:27:08
5815,21000.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $21,000 for debt_consolidation. They have been employed for 9 years, a debt-to-income ratio of 21.4%, and a credit score of 695.",cot,gpt-5-nano-2025-08-07,1,,512,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $21,000 for debt_consolidation. They have been employed for 9 years, a debt-to-income ratio of 21.4%, and a credit score of 695.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
6871,8000.0,major_purchase,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $8,000 for major_purchase. They have been employed for 5 years, a debt-to-income ratio of 25.4%, and a credit score of 700.",cot,gpt-5-nano-2025-08-07,1,,384,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $8,000 for major_purchase. They have been employed for 5 years, a debt-to-income ratio of 25.4%, and a credit score of 700.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
1085,24000.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $24,000 for debt_consolidation. They have been employed for 9 years, a debt-to-income ratio of 22.7%, and a credit score of 660.",cot,gpt-5-nano-2025-08-07,1,,384,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $24,000 for debt_consolidation. They have been employed for 9 years, a debt-to-income ratio of 22.7%, and a credit score of 660.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
1147,9000.0,other,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $9,000 for other. They have been employed for 10+ years, a debt-to-income ratio of 18.2%, and a credit score of 730.",cot,gpt-5-nano-2025-08-07,1,,256,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $9,000 for other. They have been employed for 10+ years, a debt-to-income ratio of 18.2%, and a credit score of 730.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
5653,20000.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $20,000 for debt_consolidation. They have been employed for < 1 year, a debt-to-income ratio of 14.2%, and a credit score of 725.",cot,gpt-5-nano-2025-08-07,1,,576,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $20,000 for debt_consolidation. They have been employed for < 1 year, a debt-to-income ratio of 14.2%, and a credit score of 725.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
